target_date,scenario_id,source_date,interval_index,load_residual_kw,pv_residual_kw,net_load_residual_kw,price_residual
2025-02-01,8,2025-01-25,66,326.56,604.445312,-277.885313,-0.0316
2025-02-01,8,2025-01-25,67,27.3419,831.100417,-803.758517,-0.0333
2025-02-01,8,2025-01-25,68,-121.5916,691.506871,-813.098471,-0.0128
2025-02-01,8,2025-01-25,69,42.95,316.621875,-273.671875,0.0536
2025-02-01,8,2025-01-25,70,104.8886,487.869779,-382.981179,0.1159
2025-02-01,8,2025-01-25,71,-119.3825,691.355821,-810.738321,0.0708
2025-02-01,8,2025-01-25,72,-363.9,677.170313,-1041.070313,-0.0173
2025-02-01,8,2025-01-25,73,-196.4914,703.064621,-899.556021,0.0139
2025-02-01,8,2025-01-25,74,-37.193,673.927046,-711.120046,0.0098
2025-02-01,8,2025-01-25,75,-47.15,647.11875,-694.26875,-0.0383
2025-02-01,8,2025-01-25,76,-0.1571,831.1969,-831.354,0.0115
2025-02-01,8,2025-01-25,77,-14.6365,1055.613979,-1070.250479,0.0007
2025-02-01,8,2025-01-25,78,-58.21,1170.028125,-1228.238125,-0.071
2025-02-01,8,2025-01-25,79,44.3055,1160.875192,-1116.569692,-0.0454
2025-02-01,8,2025-01-25,80,83.5449,1091.101304,-1007.556404,-0.0646
2025-02-01,8,2025-01-25,81,46.76,1045.909375,-999.149375,-0.137
2025-02-01,8,2025-01-25,82,95.6067,1057.963546,-962.356846,-0.1183
2025-02-01,8,2025-01-25,83,-67.0742,945.015363,-1012.089563,-0.0918
2025-02-01,8,2025-01-25,84,-282.3,765.285937,-1047.585937,-0.0896
2025-02-01,8,2025-01-25,85,-70.3043,749.775521,-820.079821,-0.056
2025-02-01,8,2025-01-25,86,60.9708,660.948579,-599.977779,-0.0251
2025-02-01,8,2025-01-25,87,-69.02,535.210938,-604.230938,-0.0216
2025-02-01,8,2025-01-25,88,-143.4693,637.932425,-781.401725,-0.0346
2025-02-01,8,2025-01-25,89,-172.6587,595.790804,-768.449504,-0.0405
2025-02-01,8,2025-01-25,90,-117.8,387.598437,-505.398437,-0.0495
2025-02-01,8,2025-01-25,91,94.9025,362.149721,-267.247221,-0.0845
2025-02-01,8,2025-01-25,92,143.465,300.393875,-156.928875,-0.0772
2025-02-01,8,2025-01-25,93,-96.95,217.59375,-314.54375,-0.0441
2025-02-01,8,2025-01-25,94,-417.8252,357.024317,-774.849517,-0.0684
2025-02-01,8,2025-01-25,95,-484.2424,366.646679,-850.889079,-0.0717
2025-02-01,8,2025-01-25,96,-311.06,206.09375,-517.15375,-0.0399
2025-02-01,8,2025-01-25,97,-213.359,190.347062,-403.706062,-0.041
2025-02-01,8,2025-01-25,98,-194.11,203.774108,-397.884108,-0.0516
2025-02-01,8,2025-01-25,99,-160.98,172.275,-333.255,-0.0624
2025-02-01,8,2025-01-25,100,-65.3128,160.721808,-226.034608,-0.074
2025-02-01,8,2025-01-25,101,-74.16,170.980412,-245.140412,0.0195
2025-02-01,8,2025-01-25,102,-147.48,148.317187,-295.797187,0.1231
2025-02-01,8,2025-01-25,103,-84.4641,39.790229,-124.254329,0.0319
2025-02-01,8,2025-01-25,104,-73.7913,-1.930988,-71.860312,-0.0069
2025-02-01,8,2025-01-25,105,-129.07,0.0,-129.07,0.0462
2025-02-01,8,2025-01-25,106,-70.2852,2.4231,-72.7083,-0.0064
2025-02-01,8,2025-01-25,107,-38.7071,-0.138629,-38.568471,-0.0232
2025-02-01,8,2025-01-25,108,-134.56,0.0,-134.56,0.0353
2025-02-01,8,2025-01-25,109,-274.0377,0.174025,-274.211725,0.0535
2025-02-01,8,2025-01-25,110,-153.9151,-0.00995,-153.90515,0.0555
2025-02-01,8,2025-01-25,111,147.18,0.0,147.18,0.0582
2025-02-01,8,2025-01-25,112,246.8405,0.0126,246.8279,0.0415
2025-02-01,8,2025-01-25,113,279.7468,-0.000613,279.747412,0.0181
2025-02-01,8,2025-01-25,114,306.34,0.0,306.34,0.0123
2025-02-01,8,2025-01-25,115,190.3126,0.0011,190.3115,0.036
2025-02-01,8,2025-01-25,116,-141.8791,0.0,-141.8791,0.0417
2025-02-01,8,2025-01-25,117,-368.77,0.0,-368.77,0.0063
2025-02-01,8,2025-01-25,118,-61.5778,0.0,-61.5778,-0.0418
2025-02-01,8,2025-01-25,119,158.8701,0.0,158.8701,-0.0272
2025-02-01,8,2025-01-25,120,70.36,0.0,70.36,0.0346
2025-02-01,8,2025-01-25,121,33.6098,0.0,33.6098,0.0507
2025-02-01,8,2025-01-25,122,77.7814,0.0,77.7814,0.0246
2025-02-01,8,2025-01-25,123,81.7,0.0,81.7,-0.0073
2025-02-01,8,2025-01-25,124,-61.0435,0.0,-61.0435,-0.013
2025-02-01,8,2025-01-25,125,-163.8109,0.0,-163.8109,-0.0085
2025-02-01,8,2025-01-25,126,-115.42,0.0,-115.42,-0.005
2025-02-01,8,2025-01-25,127,6.2728,0.0,6.2728,0.003
2025-02-01,8,2025-01-25,128,-20.7035,0.0,-20.7035,0.0239
2025-02-01,8,2025-01-25,129,-122.37,0.0,-122.37,0.0295
2025-02-01,8,2025-01-25,130,-19.3272,0.0,-19.3272,-0.0103
2025-02-01,8,2025-01-25,131,76.0263,0.0,76.0263,0.007
2025-02-01,8,2025-01-25,132,3.79,0.0,3.79,0.0503
2025-02-01,8,2025-01-25,133,-170.3307,0.0,-170.3307,-0.0127
2025-02-01,8,2025-01-25,134,-205.5798,0.0,-205.5798,-0.0567
2025-02-01,8,2025-01-25,135,-71.04,0.0,-71.04,-0.041
2025-02-01,8,2025-01-25,136,44.1739,0.0,44.1739,-0.048
2025-02-01,8,2025-01-25,137,76.8648,0.0,76.8648,-0.0504
2025-02-01,8,2025-01-25,138,-13.09,0.0,-13.09,-0.0508
2025-02-01,8,2025-01-25,139,-205.6252,0.0,-205.6252,-0.0698
2025-02-01,8,2025-01-25,140,-210.436,0.0,-210.436,0.0266
2025-02-01,8,2025-01-25,141,-15.17,0.0,-15.17,0.1335
2025-02-01,8,2025-01-25,142,72.185,0.0,72.185,0.0134
2025-02-01,8,2025-01-25,143,-136.9781,0.0,-136.9781,-0.007
2025-02-01,8,2025-01-25,144,-383.55,0.0,-383.55,0.1224
2025-02-01,9,2025-01-25,1,28.5258,0.0,28.5258,0.0333
2025-02-01,9,2025-01-25,2,-7.9703,0.0,-7.9703,0.0456
2025-02-01,9,2025-01-25,3,-9.1,0.0,-9.1,-0.0411
2025-02-01,9,2025-01-25,4,164.6312,0.0,164.6312,-0.0759
2025-02-01,9,2025-01-25,5,-30.9045,0.0,-30.9045,-0.048
2025-02-01,9,2025-01-25,6,-314.1,0.0,-314.1,-0.0121
2025-02-01,9,2025-01-25,7,135.9967,0.0,135.9967,-0.0227
2025-02-01,9,2025-01-25,8,353.0171,0.0,353.0171,-0.0235
2025-02-01,9,2025-01-25,9,149.07,0.0,149.07,0.0036
2025-02-01,9,2025-01-25,10,240.5619,0.0,240.5619,0.0129
2025-02-01,9,2025-01-25,11,61.7011,0.0,61.7011,-0.0277
2025-02-01,9,2025-01-25,12,-245.94,0.0,-245.94,-0.0841
2025-02-01,9,2025-01-25,13,91.1901,0.0,91.1901,-0.0836
2025-02-01,9,2025-01-25,14,252.5748,0.0,252.5748,-0.0489
2025-02-01,9,2025-01-25,15,8.97,0.0,8.97,-0.0199
2025-02-01,9,2025-01-25,16,-43.9401,0.0,-43.9401,-0.0168
2025-02-01,9,2025-01-25,17,-8.3082,0.0,-8.3082,-0.0105
2025-02-01,9,2025-01-25,18,-3.62,0.0,-3.62,0.0088
2025-02-01,9,2025-01-25,19,20.3956,0.0,20.3956,0.0244
2025-02-01,9,2025-01-25,20,114.7846,0.0,114.7846,0.0397
2025-02-01,9,2025-01-25,21,198.39,0.0,198.39,0.0471
2025-02-01,9,2025-01-25,22,106.6101,0.0,106.6101,0.0325
2025-02-01,9,2025-01-25,23,-130.7627,0.0,-130.7627,0.0148
2025-02-01,9,2025-01-25,24,-297.98,0.0,-297.98,-0.006
2025-02-01,9,2025-01-25,25,-161.8002,0.0,-161.8002,-0.0398
2025-02-01,9,2025-01-25,26,42.0729,0.0,42.0729,-0.0351
2025-02-01,9,2025-01-25,27,67.78,0.0,67.78,-0.0252
2025-02-01,9,2025-01-25,28,-112.729,0.0,-112.729,-0.0829
2025-02-01,9,2025-01-25,29,-115.0463,0.001,-115.0473,-0.0487
2025-02-01,9,2025-01-25,30,-9.74,0.0,-9.74,0.0385
2025-02-01,9,2025-01-25,31,-193.8845,-0.00055,-193.88395,-0.014
2025-02-01,9,2025-01-25,32,-171.7721,0.011442,-171.783542,0.0057
2025-02-01,9,2025-01-25,33,126.85,0.0,126.85,0.1049
2025-02-01,9,2025-01-25,34,219.9062,-0.009688,219.915887,0.0682
2025-02-01,9,2025-01-25,35,44.6682,0.15915,44.50905,0.0166
2025-02-01,9,2025-01-25,36,-131.74,0.0,-131.74,0.0424
2025-02-01,9,2025-01-25,37,7.4603,-0.135846,7.596146,0.1034
2025-02-01,9,2025-01-25,38,122.6679,2.216283,120.451617,0.0916
2025-02-01,9,2025-01-25,39,78.21,0.0,78.21,0.0225
2025-02-01,9,2025-01-25,40,69.8625,-1.892025,71.754525,0.0077
2025-02-01,9,2025-01-25,41,128.3869,36.216529,92.170371,-0.0089
2025-02-01,9,2025-01-25,42,31.23,131.4,-100.17,-0.0349
2025-02-01,9,2025-01-25,43,-382.8765,141.188417,-524.064917,-0.0131
2025-02-01,9,2025-01-25,44,-252.2441,145.474729,-397.718829,0.0077
2025-02-01,9,2025-01-25,45,311.01,156.320313,154.689687,0.0124
2025-02-01,9,2025-01-25,46,300.1278,113.488042,186.639758,0.0308
2025-02-01,9,2025-01-25,47,45.102,114.231621,-69.129621,0.0297
2025-02-01,9,2025-01-25,48,-49.5,153.384375,-202.884375,0.0079
2025-02-01,9,2025-01-25,49,57.7659,130.13035,-72.36445,0.0038
2025-02-01,9,2025-01-25,50,65.228,127.902646,-62.674646,0.0224
2025-02-01,9,2025-01-25,51,-29.9,157.160938,-187.060938,0.0282
2025-02-01,9,2025-01-25,52,21.2806,147.311563,-126.030963,-0.0141
2025-02-01,9,2025-01-25,53,-34.9553,181.515479,-216.470779,-0.0178
2025-02-01,9,2025-01-25,54,-188.82,281.204688,-470.024688,0.0292
2025-02-01,9,2025-01-25,55,-150.5499,376.342029,-526.891929,0.048
2025-02-01,9,2025-01-25,56,-76.5542,437.703658,-514.257858,0.0192
2025-02-01,9,2025-01-25,57,-71.33,463.654687,-534.984688,-0.0198
2025-02-01,9,2025-01-25,58,-54.85,467.657442,-522.507442,-0.015
2025-02-01,9,2025-01-25,59,106.5527,459.659567,-353.106867,-0.0054
2025-02-01,9,2025-01-25,60,254.57,475.360938,-220.790937,-0.0167
2025-02-01,9,2025-01-25,61,93.1201,554.567483,-461.447383,-0.0294
2025-02-01,9,2025-01-25,62,-27.9086,647.773175,-675.681775,-0.0018
2025-02-01,9,2025-01-25,63,17.16,717.0,-699.84,0.0248
2025-02-01,9,2025-01-25,64,50.0137,741.722138,-691.708438,-0.0304
2025-02-01,9,2025-01-25,65,214.4229,646.217296,-431.794396,-0.0571
2025-02-01,9,2025-01-25,66,326.56,604.445312,-277.885313,-0.0316
2025-02-01,9,2025-01-25,67,27.3419,831.100417,-803.758517,-0.0333
2025-02-01,9,2025-01-25,68,-121.5916,691.506871,-813.098471,-0.0128
2025-02-01,9,2025-01-25,69,42.95,316.621875,-273.671875,0.0536
2025-02-01,9,2025-01-25,70,104.8886,487.869779,-382.981179,0.1159
2025-02-01,9,2025-01-25,71,-119.3825,691.355821,-810.738321,0.0708
2025-02-01,9,2025-01-25,72,-363.9,677.170313,-1041.070313,-0.0173
2025-02-01,9,2025-01-25,73,-196.4914,703.064621,-899.556021,0.0139
2025-02-01,9,2025-01-25,74,-37.193,673.927046,-711.120046,0.0098
2025-02-01,9,2025-01-25,75,-47.15,647.11875,-694.26875,-0.0383
2025-02-01,9,2025-01-25,76,-0.1571,831.1969,-831.354,0.0115
2025-02-01,9,2025-01-25,77,-14.6365,1055.613979,-1070.250479,0.0007
2025-02-01,9,2025-01-25,78,-58.21,1170.028125,-1228.238125,-0.071
2025-02-01,9,2025-01-25,79,44.3055,1160.875192,-1116.569692,-0.0454
2025-02-01,9,2025-01-25,80,83.5449,1091.101304,-1007.556404,-0.0646
2025-02-01,9,2025-01-25,81,46.76,1045.909375,-999.149375,-0.137
2025-02-01,9,2025-01-25,82,95.6067,1057.963546,-962.356846,-0.1183
2025-02-01,9,2025-01-25,83,-67.0742,945.015363,-1012.089563,-0.0918
2025-02-01,9,2025-01-25,84,-282.3,765.285937,-1047.585937,-0.0896
2025-02-01,9,2025-01-25,85,-70.3043,749.775521,-820.079821,-0.056
2025-02-01,9,2025-01-25,86,60.9708,660.948579,-599.977779,-0.0251
2025-02-01,9,2025-01-25,87,-69.02,535.210938,-604.230938,-0.0216
2025-02-01,9,2025-01-25,88,-143.4693,637.932425,-781.401725,-0.0346
2025-02-01,9,2025-01-25,89,-172.6587,595.790804,-768.449504,-0.0405
2025-02-01,9,2025-01-25,90,-117.8,387.598437,-505.398437,-0.0495
2025-02-01,9,2025-01-25,91,94.9025,362.149721,-267.247221,-0.0845
2025-02-01,9,2025-01-25,92,143.465,300.393875,-156.928875,-0.0772
2025-02-01,9,2025-01-25,93,-96.95,217.59375,-314.54375,-0.0441
2025-02-01,9,2025-01-25,94,-417.8252,357.024317,-774.849517,-0.0684
2025-02-01,9,2025-01-25,95,-484.2424,366.646679,-850.889079,-0.0717
2025-02-01,9,2025-01-25,96,-311.06,206.09375,-517.15375,-0.0399
2025-02-01,9,2025-01-25,97,-213.359,190.347062,-403.706062,-0.041
2025-02-01,9,2025-01-25,98,-194.11,203.774108,-397.884108,-0.0516
2025-02-01,9,2025-01-25,99,-160.98,172.275,-333.255,-0.0624
2025-02-01,9,2025-01-25,100,-65.3128,160.721808,-226.034608,-0.074
2025-02-01,9,2025-01-25,101,-74.16,170.980412,-245.140412,0.0195
2025-02-01,9,2025-01-25,102,-147.48,148.317187,-295.797187,0.1231
2025-02-01,9,2025-01-25,103,-84.4641,39.790229,-124.254329,0.0319
2025-02-01,9,2025-01-25,104,-73.7913,-1.930988,-71.860312,-0.0069
2025-02-01,9,2025-01-25,105,-129.07,0.0,-129.07,0.0462
2025-02-01,9,2025-01-25,106,-70.2852,2.4231,-72.7083,-0.0064
2025-02-01,9,2025-01-25,107,-38.7071,-0.138629,-38.568471,-0.0232
2025-02-01,9,2025-01-25,108,-134.56,0.0,-134.56,0.0353
2025-02-01,9,2025-01-25,109,-274.0377,0.174025,-274.211725,0.0535
2025-02-01,9,2025-01-25,110,-153.9151,-0.00995,-153.90515,0.0555
2025-02-01,9,2025-01-25,111,147.18,0.0,147.18,0.0582
2025-02-01,9,2025-01-25,112,246.8405,0.0126,246.8279,0.0415
2025-02-01,9,2025-01-25,113,279.7468,-0.000613,279.747412,0.0181
2025-02-01,9,2025-01-25,114,306.34,0.0,306.34,0.0123
2025-02-01,9,2025-01-25,115,190.3126,0.0011,190.3115,0.036
2025-02-01,9,2025-01-25,116,-141.8791,0.0,-141.8791,0.0417
2025-02-01,9,2025-01-25,117,-368.77,0.0,-368.77,0.0063
2025-02-01,9,2025-01-25,118,-61.5778,0.0,-61.5778,-0.0418
2025-02-01,9,2025-01-25,119,158.8701,0.0,158.8701,-0.0272
2025-02-01,9,2025-01-25,120,70.36,0.0,70.36,0.0346
2025-02-01,9,2025-01-25,121,33.6098,0.0,33.6098,0.0507
2025-02-01,9,2025-01-25,122,77.7814,0.0,77.7814,0.0246
2025-02-01,9,2025-01-25,123,81.7,0.0,81.7,-0.0073
2025-02-01,9,2025-01-25,124,-61.0435,0.0,-61.0435,-0.013
2025-02-01,9,2025-01-25,125,-163.8109,0.0,-163.8109,-0.0085
2025-02-01,9,2025-01-25,126,-115.42,0.0,-115.42,-0.005
2025-02-01,9,2025-01-25,127,6.2728,0.0,6.2728,0.003
2025-02-01,9,2025-01-25,128,-20.7035,0.0,-20.7035,0.0239
2025-02-01,9,2025-01-25,129,-122.37,0.0,-122.37,0.0295
2025-02-01,9,2025-01-25,130,-19.3272,0.0,-19.3272,-0.0103
2025-02-01,9,2025-01-25,131,76.0263,0.0,76.0263,0.007
2025-02-01,9,2025-01-25,132,3.79,0.0,3.79,0.0503
2025-02-01,9,2025-01-25,133,-170.3307,0.0,-170.3307,-0.0127
2025-02-01,9,2025-01-25,134,-205.5798,0.0,-205.5798,-0.0567
2025-02-01,9,2025-01-25,135,-71.04,0.0,-71.04,-0.041
2025-02-01,9,2025-01-25,136,44.1739,0.0,44.1739,-0.048
2025-02-01,9,2025-01-25,137,76.8648,0.0,76.8648,-0.0504
2025-02-01,9,2025-01-25,138,-13.09,0.0,-13.09,-0.0508
2025-02-01,9,2025-01-25,139,-205.6252,0.0,-205.6252,-0.0698
2025-02-01,9,2025-01-25,140,-210.436,0.0,-210.436,0.0266
2025-02-01,9,2025-01-25,141,-15.17,0.0,-15.17,0.1335
2025-02-01,9,2025-01-25,142,72.185,0.0,72.185,0.0134
2025-02-01,9,2025-01-25,143,-136.9781,0.0,-136.9781,-0.007
2025-02-01,9,2025-01-25,144,-383.55,0.0,-383.55,0.1224
2025-02-01,10,2025-01-04,1,-672.082833,0.0,-672.082833,-0.0783
2025-02-01,10,2025-01-04,2,-639.445633,0.0,-639.445633,-0.0933
2025-02-01,10,2025-01-04,3,-550.3,0.0,-550.3,-0.0506
2025-02-01,10,2025-01-04,4,-665.8995,0.0,-665.8995,-0.0533
2025-02-01,10,2025-01-04,5,-715.505967,0.0,-715.505967,-0.033
2025-02-01,10,2025-01-04,6,-600.593333,0.0,-600.593333,0.0142
2025-02-01,10,2025-01-04,7,-526.7314,0.0,-526.7314,0.0157
2025-02-01,10,2025-01-04,8,-656.618867,0.0,-656.618867,0.0258
2025-02-01,10,2025-01-04,9,-775.416667,0.0,-775.416667,0.026
2025-02-01,10,2025-01-04,10,-550.384467,0.0,-550.384467,-0.058
2025-02-01,10,2025-01-04,11,-590.4782,0.0,-590.4782,-0.1034
2025-02-01,10,2025-01-04,12,-826.836667,0.0,-826.836667,-0.0581
2025-02-01,10,2025-01-04,13,-597.326633,0.0,-597.326633,0.0152
2025-02-01,10,2025-01-04,14,-501.212433,0.0,-501.212433,0.0815
2025-02-01,10,2025-01-04,15,-679.38,0.0,-679.38,0.0918
2025-02-01,10,2025-01-04,16,-654.332833,0.0,-654.332833,0.0153
2025-02-01,10,2025-01-04,17,-600.880933,0.0,-600.880933,-0.0211
2025-02-01,10,2025-01-04,18,-651.816667,0.0,-651.816667,0.0286
2025-02-01,10,2025-01-04,19,-721.803433,0.0,-721.803433,0.0858
2025-02-01,10,2025-01-04,20,-713.797467,0.0,-713.797467,0.0604
2025-02-01,10,2025-01-04,21,-666.143333,0.0,-666.143333,-0.0229
2025-02-01,10,2025-01-04,22,-681.9007,0.0,-681.9007,-0.0501
2025-02-01,10,2025-01-04,23,-595.9025,0.0,-595.9025,-0.0177
2025-02-01,10,2025-01-04,24,-556.19,0.0,-556.19,0.0059
2025-02-01,10,2025-01-04,25,-856.817267,0.0,-856.817267,-0.0421
2025-02-01,10,2025-01-04,26,-884.5225,0.0,-884.5225,-0.0413
2025-02-01,10,2025-01-04,27,-606.523333,0.0,-606.523333,0.0148
2025-02-01,10,2025-01-04,28,-596.869833,0.0,-596.869833,0.0112
2025-02-01,10,2025-01-04,29,-622.8489,0.0,-622.8489,-0.0152
2025-02-01,10,2025-01-04,30,-512.38,0.0,-512.38,-0.0126
2025-02-01,10,2025-01-04,31,-402.261967,0.0003,-402.262267,0.0248
2025-02-01,10,2025-01-04,32,-558.548333,0.0,-558.548333,0.0251
2025-02-01,10,2025-01-04,33,-792.03,0.0,-792.03,-0.0224
2025-02-01,10,2025-01-04,34,-691.134567,0.0041,-691.138667,-0.0538
2025-02-01,10,2025-01-04,35,-858.186333,0.0,-858.186333,-0.0311
2025-02-01,10,2025-01-04,36,-1357.35,0.0,-1357.35,-0.0083
2025-02-01,10,2025-01-04,37,-1585.3904,0.058,-1585.4484,-0.0648
2025-02-01,10,2025-01-04,38,-1467.7224,0.0,-1467.7224,-0.0556
2025-02-01,10,2025-01-04,39,-1307.523333,0.0,-1307.523333,0.0176
2025-02-01,10,2025-01-04,40,-1435.9736,0.8087,-1436.7823,0.0078
2025-02-01,10,2025-01-04,41,-1376.8139,0.0,-1376.8139,-0.0071
2025-02-01,10,2025-01-04,42,-1084.353333,5.475,-1089.828333,0.0222
2025-02-01,10,2025-01-04,43,-1022.0552,39.7663,-1061.8215,0.049
2025-02-01,10,2025-01-04,44,-1147.496267,60.0811,-1207.577367,-0.0023
2025-02-01,10,2025-01-04,45,-1230.68,64.3125,-1294.9925,-0.0844
2025-02-01,10,2025-01-04,46,-1174.431767,90.1455,-1264.577267,-0.0726
2025-02-01,10,2025-01-04,47,-1588.902633,119.1151,-1708.017733,-0.0452
2025-02-01,10,2025-01-04,48,-2341.353333,91.8,-2433.153333,-0.0425
2025-02-01,10,2025-01-04,49,-2596.7814,-12.5905,-2584.1909,-0.0274
2025-02-01,10,2025-01-04,50,-2400.683333,29.3307,-2430.014033,-0.0139
2025-02-01,10,2025-01-04,51,-2217.286667,145.8375,-2363.124167,-0.0073
2025-02-01,10,2025-01-04,52,-2416.234667,48.1096,-2464.344267,0.0013
2025-02-01,10,2025-01-04,53,-2279.2549,-9.0651,-2270.1898,-0.0109
2025-02-01,10,2025-01-04,54,-1823.97,54.9375,-1878.9075,-0.036
2025-02-01,10,2025-01-04,55,-1792.315833,60.8631,-1853.178933,-0.036
2025-02-01,10,2025-01-04,56,-1809.4818,43.0661,-1852.5479,-0.0117
2025-02-01,10,2025-01-04,57,-1796.97,28.9125,-1825.8825,0.0005
2025-02-01,10,2025-01-04,58,-2043.116933,-23.8636,-2019.253333,-0.0321
2025-02-01,10,2025-01-04,59,-1990.719533,-173.0732,-1817.646333,-0.0253
2025-02-01,10,2025-01-04,60,-1627.166667,-306.4875,-1320.679167,0.0383
2025-02-01,10,2025-01-04,61,-1551.9251,-193.3733,-1358.5518,0.0763
2025-02-01,10,2025-01-04,62,-1755.342567,166.9766,-1922.319167,0.0009
2025-02-01,10,2025-01-04,63,-1891.05,462.3,-2353.35,-0.0849
2025-02-01,10,2025-01-04,64,-1664.866567,345.5009,-2010.367467,0.0074
2025-02-01,10,2025-01-04,65,-1662.613067,318.6103,-1981.223367,0.0546
2025-02-01,10,2025-01-04,66,-1941.603333,512.3625,-2453.965833,-0.0197
2025-02-01,10,2025-01-04,67,-1960.7919,582.9373,-2543.7292,-0.0731
2025-02-01,10,2025-01-04,68,-1789.068333,623.0479,-2412.116233,-0.0888
2025-02-01,10,2025-01-04,69,-1692.55,597.3,-2289.85,-0.0919
2025-02-01,10,2025-01-04,70,-1818.148733,332.858,-2151.006733,-0.0911
2025-02-01,10,2025-01-04,71,-1719.771667,78.2184,-1797.990067,-0.0096
2025-02-01,10,2025-01-04,72,-1480.766667,107.025,-1587.791667,0.0672
2025-02-01,10,2025-01-04,73,-1606.214567,442.1813,-2048.395867,-0.0308
2025-02-01,10,2025-01-04,74,-1606.868467,471.2251,-2078.093567,-0.089
2025-02-01,10,2025-01-04,75,-1445.326667,245.9625,-1691.289167,-0.0482
2025-02-01,10,2025-01-04,76,-1597.993233,371.3109,-1969.304133,-0.0598
2025-02-01,10,2025-01-04,77,-1779.5655,401.0509,-2180.6164,-0.1032
2025-02-01,10,2025-01-04,78,-1838.256667,190.6875,-2028.944167,-0.1088
2025-02-01,10,2025-01-04,79,-1863.305633,68.3628,-1931.668433,-0.0324
2025-02-01,10,2025-01-04,80,-1608.0293,-37.4171,-1570.6122,0.0596
2025-02-01,10,2025-01-04,81,-1349.313333,-213.45,-1135.863333,0.0955
2025-02-01,10,2025-01-04,82,-1674.862667,-392.5975,-1282.265167,0.0479
2025-02-01,10,2025-01-04,83,-1994.562933,-278.3242,-1716.238733,-0.0244
2025-02-01,10,2025-01-04,84,-1955.796667,-34.5375,-1921.259167,-0.0411
2025-02-01,10,2025-01-04,85,-1773.746933,-137.551,-1636.195933,0.0335
2025-02-01,10,2025-01-04,86,-1762.284867,-261.5811,-1500.703767,0.0635
2025-02-01,10,2025-01-04,87,-1848.153333,-226.2375,-1621.915833,0.0359
2025-02-01,10,2025-01-04,88,-1713.587933,-163.9145,-1549.673433,0.0525
2025-02-01,10,2025-01-04,89,-1669.3891,-57.3467,-1612.0424,0.0194
2025-02-01,10,2025-01-04,90,-1802.823333,24.975,-1827.798333,-0.0519
2025-02-01,10,2025-01-04,91,-1873.366667,-33.0707,-1840.295967,-0.0492
2025-02-01,10,2025-01-04,92,-1869.6437,-41.4308,-1828.2129,-0.074
2025-02-01,10,2025-01-04,93,-1836.52,7.4625,-1843.9825,-0.0918
2025-02-01,10,2025-01-04,94,-1786.427733,-53.2215,-1733.206233,0.0272
2025-02-01,10,2025-01-04,95,-1635.3855,-56.5547,-1578.8308,0.0427
2025-02-01,10,2025-01-04,96,-1553.056667,15.3375,-1568.394167,-0.0683
2025-02-01,10,2025-01-04,97,-1784.643067,2.9271,-1787.570167,-0.0736
2025-02-01,10,2025-01-04,98,-1798.641033,-25.0682,-1773.572833,0.0296
2025-02-01,10,2025-01-04,99,-1591.993333,-21.3375,-1570.655833,0.1144
2025-02-01,10,2025-01-04,100,-1726.111533,-13.3431,-1712.768433,0.0504
2025-02-01,10,2025-01-04,101,-2113.483,-3.7713,-2109.7117,-0.0335
2025-02-01,10,2025-01-04,102,-2403.0,3.7875,-2406.7875,-0.0559
2025-02-01,10,2025-01-04,103,-2303.2767,0.0,-2303.2767,-0.0456
2025-02-01,10,2025-01-04,104,-2128.123667,-0.6952,-2127.428467,-0.02
2025-02-01,10,2025-01-04,105,-2178.823333,0.0,-2178.823333,-0.0107
2025-02-01,10,2025-01-04,106,-2397.595033,0.0,-2397.595033,-0.0372
2025-02-01,10,2025-01-04,107,-2001.949067,-0.0499,-2001.899167,-0.0034
2025-02-01,10,2025-01-04,108,-1216.046667,0.0,-1216.046667,0.0602
2025-02-01,10,2025-01-04,109,-1052.274767,0.0,-1052.274767,0.0298
2025-02-01,10,2025-01-04,110,-966.774633,-0.0036,-966.771033,0.0209
2025-02-01,10,2025-01-04,111,-807.963333,0.0,-807.963333,0.0561
2025-02-01,10,2025-01-04,112,-1019.3787,0.0,-1019.3787,0.0346
2025-02-01,10,2025-01-04,113,-1259.839733,-0.0002,-1259.839533,-0.0212
2025-02-01,10,2025-01-04,114,-1262.633333,0.0,-1262.633333,-0.0591
2025-02-01,10,2025-01-04,115,-1070.797267,0.0,-1070.797267,-0.0453
2025-02-01,10,2025-01-04,116,-851.038633,0.0,-851.038633,-0.0115
2025-02-01,10,2025-01-04,117,-847.356667,0.0,-847.356667,-0.0055
2025-02-01,10,2025-01-04,118,-1169.5379,0.0,-1169.5379,-0.0454
2025-02-01,10,2025-01-04,119,-1225.813567,0.0,-1225.813567,-0.0381
2025-02-01,10,2025-01-04,120,-1000.896667,0.0,-1000.896667,0.0037
2025-02-01,10,2025-01-04,121,-1033.479367,0.0,-1033.479367,-0.0234
2025-02-01,10,2025-01-04,122,-1083.855233,0.0,-1083.855233,-0.051
2025-02-01,10,2025-01-04,123,-1058.433333,0.0,-1058.433333,-0.0272
2025-02-01,10,2025-01-04,124,-1109.234433,0.0,-1109.234433,0.0195
2025-02-01,10,2025-01-04,125,-994.857933,0.0,-994.857933,-0.0101
2025-02-01,10,2025-01-04,126,-828.266667,0.0,-828.266667,-0.0654
2025-02-01,10,2025-01-04,127,-975.853533,0.0,-975.853533,-0.0002
