date,interval_index,source_time_label,output_interval_label,load_actual_kw,pv_actual_kw,load_pred_prev_day_kw,load_pred_prev_week_kw,load_pred_expanding_mean_kw,load_pred_daytype_mean_kw,load_pred_ridge_kw,pv_pred_prev_day_kw,pv_pred_prev_week_kw,pv_pred_expanding_mean_kw,pv_pred_daytype_mean_kw,pv_pred_ridge_kw,pv_pred_official_kw,pv_pred_official_bias_corrected_kw,load_pred_selected_kw,load_selected_model,pv_pred_selected_kw,pv_selected_model,load_residual_kw,pv_residual_kw,net_load_actual_kw,net_load_pred_kw,net_load_residual_kw,forecast_available_at
2025-10-07,137,22:50:00,22:50-23:00,3297.046000,0.000000,3360.815900,3545.603900,3501.857405,3589.362817,3408.386432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3545.603900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-248.557900,0.000000,3297.046000,3545.603900,-248.557900,2025-10-07 00:00:00
2025-10-07,138,23:00:00,23:00-23:10,3439.780000,0.000000,3378.090000,3508.870000,3492.644086,3579.653216,3374.334708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3508.870000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-69.090000,0.000000,3439.780000,3508.870000,-69.090000,2025-10-07 00:00:00
2025-10-07,139,23:10:00,23:10-23:20,3513.006400,0.000000,3384.899500,3633.657300,3498.397958,3589.089214,3494.588695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3633.657300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-120.650900,0.000000,3513.006400,3633.657300,-120.650900,2025-10-07 00:00:00
2025-10-07,140,23:20:00,23:20-23:30,3356.652700,0.000000,3466.080000,3693.339100,3507.315306,3589.383053,3556.458875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3693.339100,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-336.686400,0.000000,3356.652700,3693.339100,-336.686400,2025-10-07 00:00:00
2025-10-07,141,23:30:00,23:30-23:40,3131.750000,0.000000,3559.590000,3674.650000,3511.040753,3587.867337,3543.797352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3674.650000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-542.900000,0.000000,3131.750000,3674.650000,-542.900000,2025-10-07 00:00:00
2025-10-07,142,23:40:00,23:40-23:50,3195.049400,0.000000,3517.163000,3771.718700,3515.577973,3609.488631,3634.621665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3771.718700,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-576.669300,0.000000,3195.049400,3771.718700,-576.669300,2025-10-07 00:00:00
2025-10-07,143,23:50:00,23:50-0:00+1,3376.193900,0.000000,3372.339100,3671.957700,3520.543844,3539.211199,3530.961500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3671.957700,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-295.763800,0.000000,3376.193900,3671.957700,-295.763800,2025-10-07 00:00:00
2025-10-07,144,00:00+1,0:00-0:10+1,3466.000000,0.000000,3298.570000,3400.520000,3521.687885,3411.765879,3266.515118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3400.520000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,65.480000,0.000000,3466.000000,3400.520000,65.480000,2025-10-07 00:00:00
2025-10-08,1,00:10:00,0:10-0:20,3417.731500,0.000000,3446.884200,3336.479200,3515.382084,3585.409379,3211.330054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3336.479200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,81.252300,0.000000,3417.731500,3336.479200,81.252300,2025-10-08 00:00:00
2025-10-08,2,00:20:00,0:20-0:30,3433.441400,0.000000,3521.959200,3405.642900,3508.776653,3597.170459,3281.761705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3405.642900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,27.798500,0.000000,3433.441400,3405.642900,27.798500,2025-10-08 00:00:00
2025-10-08,3,00:30:00,0:30-0:40,3440.660000,0.000000,3467.020000,3498.220000,3510.346679,3594.033350,3367.372630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3498.220000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-57.560000,0.000000,3440.660000,3498.220000,-57.560000,2025-10-08 00:00:00
2025-10-08,4,00:40:00,0:40-0:50,3227.156300,0.000000,3494.802600,3558.316800,3520.831126,3596.831327,3426.394216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3558.316800,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-331.160500,0.000000,3227.156300,3558.316800,-331.160500,2025-10-08 00:00:00
2025-10-08,5,00:50:00,0:50-1:00,3327.638200,0.000000,3499.230300,3430.462400,3523.178749,3595.619687,3303.826393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3430.462400,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-102.824200,0.000000,3327.638200,3430.462400,-102.824200,2025-10-08 00:00:00
2025-10-08,6,01:00:00,1:00-1:10,3633.360000,0.000000,3467.550000,3303.760000,3519.577143,3595.567150,3180.313544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3303.760000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,329.600000,0.000000,3633.360000,3303.760000,329.600000,2025-10-08 00:00:00
2025-10-08,7,01:10:00,1:10-1:20,3477.966500,0.000000,3520.840200,3510.779600,3526.116402,3611.578331,3381.532323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3510.779600,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-32.813100,0.000000,3477.966500,3510.779600,-32.813100,2025-10-08 00:00:00
2025-10-08,8,01:20:00,1:20-1:30,3282.710400,0.000000,3607.557000,3509.694100,3521.466830,3605.533822,3384.993793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3509.694100,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-226.983700,0.000000,3282.710400,3509.694100,-226.983700,2025-10-08 00:00:00
2025-10-08,9,01:30:00,1:30-1:40,3352.680000,0.000000,3621.900000,3292.440000,3512.250857,3589.610800,3177.079969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3292.440000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,60.240000,0.000000,3352.680000,3292.440000,60.240000,2025-10-08 00:00:00
2025-10-08,10,01:40:00,1:40-1:50,3540.874600,0.000000,3516.628000,3395.955700,3527.626907,3613.760982,3270.097361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3395.955700,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,144.918900,0.000000,3540.874600,3395.955700,144.918900,2025-10-08 00:00:00
2025-10-08,11,01:50:00,1:50-2:00,3503.417500,0.000000,3502.306100,3526.952900,3538.213842,3626.722662,3394.491347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3526.952900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-23.535400,0.000000,3503.417500,3526.952900,-23.535400,2025-10-08 00:00:00
2025-10-08,12,02:00:00,2:00-2:10,3364.870000,0.000000,3556.990000,3528.890000,3535.643179,3618.115750,3398.915754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3528.890000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-164.020000,0.000000,3364.870000,3528.890000,-164.020000,2025-10-08 00:00:00
2025-10-08,13,02:10:00,2:10-2:20,3548.655300,0.000000,3469.261300,3557.846300,3541.133825,3628.191922,3421.293448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3557.846300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-9.191000,0.000000,3548.655300,3557.846300,-9.191000,2025-10-08 00:00:00
2025-10-08,14,02:20:00,2:20-2:30,3643.766500,0.000000,3447.122700,3608.339900,3550.051260,3633.487255,3467.939106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3608.339900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,35.426600,0.000000,3643.766500,3608.339900,35.426600,2025-10-08 00:00:00
2025-10-08,15,02:30:00,2:30-2:40,3554.750000,0.000000,3558.070000,3594.620000,3551.777643,3623.498350,3460.371888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3594.620000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-39.870000,0.000000,3554.750000,3594.620000,-39.870000,2025-10-08 00:00:00
2025-10-08,16,02:40:00,2:40-2:50,3608.820300,0.000000,3658.177600,3478.367200,3542.385184,3616.724779,3353.837478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3478.367200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,130.453100,0.000000,3608.820300,3478.367200,130.453100,2025-10-08 00:00:00
2025-10-08,17,02:50:00,2:50-3:00,3707.949200,0.000000,3747.670500,3535.613500,3540.260988,3627.965267,3413.069327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3535.613500,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,172.335700,0.000000,3707.949200,3535.613500,172.335700,2025-10-08 00:00:00
2025-10-08,18,03:00:00,3:00-3:10,3716.880000,0.000000,3759.310000,3680.320000,3547.978714,3643.132000,3551.815369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3680.320000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,36.560000,0.000000,3716.880000,3680.320000,36.560000,2025-10-08 00:00:00
2025-10-08,19,03:10:00,3:10-3:20,3630.583000,0.000000,3600.734600,3568.161500,3552.307768,3636.868995,3434.724736,0.000000,0.000000,0.000229,0.000217,0.000000,0.000000,0.000229,3568.161500,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,62.421500,0.000000,3630.583000,3568.161500,62.421500,2025-10-08 00:00:00
2025-10-08,20,03:20:00,3:20-3:30,3652.653900,0.000000,3491.916600,3563.101700,3561.389775,3646.544257,3423.083453,0.000000,0.000000,0.000052,0.000043,0.000000,0.000000,0.000052,3563.101700,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,89.552200,0.000000,3652.653900,3563.101700,89.552200,2025-10-08 00:00:00
2025-10-08,21,03:30:00,3:30-3:40,3749.840000,0.000000,3456.550000,3692.730000,3567.536500,3663.025150,3544.669731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3692.730000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,57.110000,0.000000,3749.840000,3692.730000,57.110000,2025-10-08 00:00:00
2025-10-08,22,03:40:00,3:40-3:50,3700.782500,0.000000,3353.919000,3619.737500,3554.299562,3640.337918,3468.171732,0.000000,0.000000,0.003985,0.003935,0.000000,0.000000,0.003985,3619.737500,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,81.045000,0.000000,3700.782500,3619.737500,81.045000,2025-10-08 00:00:00
2025-10-08,23,03:50:00,3:50-4:00,3673.399300,0.000000,3465.473900,3603.759200,3554.069646,3632.233214,3458.242440,0.000000,0.000000,0.001534,0.001508,0.000000,0.000000,0.001534,3603.759200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,69.640100,0.000000,3673.399300,3603.759200,69.640100,2025-10-08 00:00:00
2025-10-08,24,04:00:00,4:00-4:10,3685.230000,0.000000,3673.700000,3680.890000,3571.828071,3653.185750,3542.961869,0.000000,0.000000,0.000000,0.000000,4.152844,0.000000,0.000000,3680.890000,load_pred_prev_week_kw,4.152844,pv_pred_ridge_kw,4.340000,-4.152844,3685.230000,3676.737156,8.492844,2025-10-08 00:00:00
2025-10-08,25,04:10:00,4:10-4:20,3585.509100,0.000000,3560.169300,3634.952800,3579.111086,3662.805496,3491.737137,0.000000,0.000000,0.056063,0.055224,8.768050,0.000000,0.000000,3634.952800,load_pred_prev_week_kw,8.768050,pv_pred_ridge_kw,-49.443700,-8.768050,3585.509100,3626.184750,-40.675650,2025-10-08 00:00:00
2025-10-08,26,04:20:00,4:20-4:30,3544.424100,0.001500,3511.517700,3732.536700,3573.526639,3660.914665,3581.741817,0.001800,0.000000,0.021892,0.021593,13.489940,0.000000,0.000000,3732.536700,load_pred_prev_week_kw,13.489940,pv_pred_ridge_kw,-188.112600,-13.488440,3544.422600,3719.046760,-174.624160,2025-10-08 00:00:00
2025-10-08,27,04:30:00,4:30-4:40,3603.900000,0.000000,3633.940000,3863.880000,3569.520036,3660.295550,3713.621575,0.000000,0.000000,0.000000,0.000000,18.306410,0.000000,0.000000,3863.880000,load_pred_prev_week_kw,18.306410,pv_pred_ridge_kw,-259.980000,-18.306410,3603.900000,3845.573590,-241.673590,2025-10-08 00:00:00
2025-10-08,28,04:40:00,4:40-4:50,3638.807200,0.000000,3641.135200,3633.152000,3581.954017,3669.518625,3491.842605,0.000000,0.001600,0.781230,0.769510,23.212042,0.000000,0.413073,3633.152000,load_pred_prev_week_kw,23.212042,pv_pred_ridge_kw,5.655200,-23.212042,3638.807200,3609.939958,28.867242,2025-10-08 00:00:00
2025-10-08,29,04:50:00,4:50-5:00,3695.151000,0.021200,3620.779100,3484.132300,3588.630350,3672.100820,3346.876727,0.025100,0.000000,0.305275,0.301033,28.209047,0.000000,0.000000,3484.132300,load_pred_prev_week_kw,28.209047,pv_pred_ridge_kw,211.018700,-28.187847,3695.129800,3455.923253,239.206547,2025-10-08 00:00:00
2025-10-08,30,05:00:00,5:00-5:10,3734.930000,0.000000,3641.630000,3600.070000,3576.067643,3658.225700,3458.289892,0.000000,0.000000,0.376071,0.365625,33.246368,0.000000,0.007914,3600.070000,load_pred_prev_week_kw,33.246368,pv_pred_ridge_kw,134.860000,-33.246368,3734.930000,3566.823632,168.106368,2025-10-08 00:00:00
2025-10-08,31,05:10:00,5:10-5:20,3658.977300,0.000000,3674.711300,3719.478500,3559.172455,3642.466594,3573.701486,0.000000,0.022300,24.346742,23.933400,38.366079,0.000000,0.000000,3719.478500,load_pred_prev_week_kw,38.366079,pv_pred_ridge_kw,-60.501200,-38.366079,3658.977300,3681.112421,-22.135121,2025-10-08 00:00:00
2025-10-08,32,05:20:00,5:20-5:30,3627.899800,0.295800,3762.184800,3708.537600,3588.014215,3678.373158,3567.122686,0.349400,0.000000,70.998843,70.191410,43.719142,0.000000,0.000000,3708.537600,load_pred_prev_week_kw,43.719142,pv_pred_ridge_kw,-80.637800,-43.423342,3627.604000,3664.818458,-37.214458,2025-10-08 00:00:00
2025-10-08,33,05:30:00,5:30-5:40,3595.370000,0.000000,3760.800000,3535.240000,3584.154250,3675.163500,3399.890859,0.000000,0.000000,142.052545,140.688563,48.717092,0.000000,0.000000,3535.240000,load_pred_prev_week_kw,48.717092,pv_pred_ridge_kw,60.130000,-48.717092,3595.370000,3486.522908,108.847092,2025-10-08 00:00:00
2025-10-08,34,05:40:00,5:40-5:50,3463.921800,0.000000,3568.415900,3386.226800,3487.098787,3563.815732,3245.318093,0.000000,0.310000,240.045286,238.372811,54.069384,0.000000,0.000000,3386.226800,load_pred_prev_week_kw,54.069384,pv_pred_ridge_kw,77.695000,-54.069384,3463.921800,3332.157416,131.764384,2025-10-08 00:00:00
2025-10-08,35,05:50:00,5:50-6:00,3970.410100,4.119900,4007.506200,4003.852700,3818.849041,3935.501260,3861.091267,4.866600,0.000000,361.075214,359.717351,62.005069,0.000000,0.000000,4003.852700,load_pred_prev_week_kw,62.005069,pv_pred_ridge_kw,-33.442600,-57.885169,3966.290200,3941.847631,24.442569,2025-10-08 00:00:00
2025-10-08,36,06:00:00,6:00-6:10,4827.700000,0.000000,4819.300000,4898.830000,4391.208357,4579.437650,4763.581206,0.000000,0.000000,506.501920,505.121813,64.453873,0.000000,3.069262,4898.830000,load_pred_prev_week_kw,64.453873,pv_pred_ridge_kw,-71.130000,-64.453873,4827.700000,4834.376127,-6.676127,2025-10-08 00:00:00
2025-10-08,37,06:10:00,6:10-6:20,4930.006300,0.000000,4861.480800,4791.076500,4446.683608,4640.303620,4661.621676,0.000000,33.695000,679.236513,676.078395,83.082819,1213.579800,45.373570,4791.076500,load_pred_prev_week_kw,83.082819,pv_pred_ridge_kw,138.929800,-83.082819,4930.006300,4707.993681,222.012619,2025-10-08 00:00:00
2025-10-08,38,06:20:00,6:20-6:30,4813.607700,68.282900,4690.087300,4661.953700,4361.274463,4538.874350,4527.290014,80.648000,214.902600,875.485558,870.596086,206.799635,1213.579800,241.622615,4661.953700,load_pred_prev_week_kw,206.799635,pv_pred_ridge_kw,151.654000,-138.516735,4745.324800,4455.154065,290.170735,2025-10-08 00:00:00
2025-10-08,39,06:30:00,6:30-6:40,4855.850000,294.300000,4707.730000,4826.080000,4379.848607,4558.695000,4684.709635,347.362500,544.575000,1092.767545,1086.196875,496.836478,1213.579800,458.904601,4826.080000,load_pred_prev_week_kw,496.836478,pv_pred_ridge_kw,29.770000,-202.536478,4561.550000,4329.243522,232.306478,2025-10-08 00:00:00
2025-10-08,40,06:40:00,6:40-6:50,4889.358300,556.182500,4741.830700,4644.870100,4376.232339,4564.109388,4511.867007,652.408400,907.811200,1327.600570,1318.385904,822.292649,1213.579800,693.737627,4644.870100,load_pred_prev_week_kw,822.292649,pv_pred_ridge_kw,244.488200,-266.110149,4333.175800,3822.577451,510.598349,2025-10-08 00:00:00
2025-10-08,41,06:50:00,6:50-7:00,4899.395400,857.324500,4694.950700,4622.308800,4428.892748,4604.906941,4486.674238,982.760900,1264.494400,1582.161656,1572.655679,1159.719272,1213.579800,948.298712,4622.308800,load_pred_prev_week_kw,1159.719272,pv_pred_ridge_kw,277.086600,-302.394772,4042.070900,3462.589528,579.481372,2025-10-08 00:00:00
2025-10-08,42,07:00:00,7:0-7:10,4902.490000,1196.250000,4632.290000,4805.380000,4515.159786,4660.756650,4657.818555,1315.425000,1600.875000,1858.392321,1850.195063,1490.374099,1213.579800,1224.529378,4805.380000,load_pred_prev_week_kw,1490.374099,pv_pred_ridge_kw,97.110000,-294.124099,3706.240000,3315.005901,391.234099,2025-10-08 00:00:00
2025-10-08,43,07:10:00,7:10-7:20,4901.524700,1543.120500,4698.860700,4695.153700,4515.217025,4644.689227,4554.885556,1616.069800,1924.269600,2148.597323,2139.451888,1797.329508,3704.132300,2248.476790,4695.153700,load_pred_prev_week_kw,1797.329508,pv_pred_ridge_kw,206.371000,-254.209008,3358.404200,2897.824192,460.580008,2025-10-08 00:00:00
2025-10-08,44,07:20:00,7:20-7:30,4894.027400,1883.068600,4807.706900,4614.516800,4538.056654,4677.672247,4482.694225,1957.703500,2297.403900,2441.456463,2432.337851,2147.618397,3704.132300,2541.335930,4614.516800,load_pred_prev_week_kw,2147.618397,pv_pred_ridge_kw,279.510600,-264.549797,3010.958800,2466.898403,544.060397,2025-10-08 00:00:00
2025-10-08,45,07:30:00,7:30-7:40,4786.030000,2204.025000,4770.450000,4646.910000,4514.334571,4661.899750,4510.788185,2379.000000,2703.862500,2734.804955,2727.979687,2557.046109,3704.132300,2834.684422,4646.910000,load_pred_prev_week_kw,2557.046109,pv_pred_ridge_kw,139.120000,-353.021109,2582.005000,2089.863891,492.141109,2025-10-08 00:00:00
2025-10-08,46,07:40:00,7:40-7:50,4638.917300,2524.223800,4621.654600,4659.565000,4368.778678,4495.224825,4513.764698,2831.573300,3067.752900,3033.130416,3028.363421,2967.551855,3704.132300,3133.009883,4659.565000,load_pred_prev_week_kw,2967.551855,pv_pred_ridge_kw,-20.647700,-443.328055,2114.693500,1692.013145,422.680355,2025-10-08 00:00:00
2025-10-08,47,07:50:00,7:50-8:00,5425.407500,2978.088600,5380.973500,5407.262800,4893.623205,5080.851910,5272.196378,3174.720500,3446.115700,3330.078813,3324.743792,3320.525059,3704.132300,3429.958279,5407.262800,load_pred_prev_week_kw,3320.525059,pv_pred_ridge_kw,18.144700,-342.436459,2447.318900,2086.737741,360.581159,2025-10-08 00:00:00
2025-10-08,48,08:00:00,8:00-8:10,6725.180000,3496.725000,6622.820000,6496.150000,5784.849929,6082.514500,6384.697333,3462.337500,3910.650000,3626.365446,3618.178500,3675.525391,3704.132300,3726.244913,6496.150000,load_pred_prev_week_kw,3675.525391,pv_pred_ridge_kw,229.030000,-178.800391,3228.455000,2820.624609,407.830391,2025-10-08 00:00:00
2025-10-08,49,08:10:00,8:10-8:20,6988.040800,3861.909300,6789.058700,6643.525600,5869.340611,6175.272705,6534.458102,3852.638300,4459.892900,3927.340876,3916.606602,4123.309824,5780.943800,4432.966600,6643.525600,load_pred_prev_week_kw,4123.309824,pv_pred_ridge_kw,344.515200,-261.400524,3126.131500,2520.215776,605.915724,2025-10-08 00:00:00
2025-10-08,50,08:20:00,8:20-8:30,6619.490900,4182.892400,6532.338900,6484.744700,5731.637129,6021.920457,6367.103580,4072.219700,4888.490900,4218.163365,4206.096735,4424.530448,5780.943800,4723.789090,6484.744700,load_pred_prev_week_kw,4424.530448,pv_pred_ridge_kw,134.746200,-241.638048,2436.598500,2060.214252,376.384248,2025-10-08 00:00:00
2025-10-08,51,08:30:00,8:30-8:40,6252.590000,4545.787500,6464.500000,6500.010000,5753.019286,6053.133400,6377.194410,4172.250000,5176.312500,4497.084241,4485.247500,4600.732909,5780.943800,5002.709966,6500.010000,load_pred_prev_week_kw,4600.732909,pv_pred_ridge_kw,-247.420000,-54.945409,1706.802500,1899.277091,-192.474591,2025-10-08 00:00:00
2025-10-08,52,08:40:00,8:40-8:50,6160.098000,4918.343600,6549.769500,6542.648200,5738.950199,6039.145337,6422.079694,4504.587900,5510.777800,4776.736197,4766.450663,4929.429208,5780.943800,5282.361922,6542.648200,load_pred_prev_week_kw,4929.429208,pv_pred_ridge_kw,-382.550200,-11.085608,1241.754400,1613.218992,-371.464592,2025-10-08 00:00:00
2025-10-08,53,08:50:00,8:50-9:00,6287.960900,5231.077100,6617.867500,6557.074300,5810.014132,6081.744137,6438.981350,4892.680600,5962.026100,5054.289860,5044.870139,5336.509650,5780.943800,5559.915585,6557.074300,load_pred_prev_week_kw,5336.509650,pv_pred_ridge_kw,-269.113400,-105.432550,1056.883800,1220.564650,-163.680850,2025-10-08 00:00:00
2025-10-08,54,09:00:00,9:00-9:10,6449.710000,5542.500000,6643.170000,6505.530000,5941.768893,6179.350150,6390.264417,5211.187500,6487.050000,5323.112009,5314.382625,5732.534182,5780.943800,5828.737734,6505.530000,load_pred_prev_week_kw,5732.534182,pv_pred_ridge_kw,-55.820000,-190.034182,907.210000,772.995818,134.214182,2025-10-08 00:00:00
2025-10-08,55,09:10:00,9:10-9:20,6466.652900,5973.151500,6706.677000,6408.616400,5948.823473,6187.336875,6300.192980,5521.005700,6994.198900,5580.000459,5574.725803,6116.286608,8557.650000,7547.243621,6408.616400,load_pred_prev_week_kw,6116.286608,pv_pred_ridge_kw,58.036500,-143.135108,493.501400,292.329792,201.171608,2025-10-08 00:00:00
2025-10-08,56,09:20:00,9:20-9:30,6407.425400,6356.964900,6643.606300,6545.754500,5921.512091,6163.784379,6427.571536,5872.482300,7517.326300,5833.626932,5835.266568,6530.261979,8557.650000,7800.870095,6545.754500,load_pred_prev_week_kw,6530.261979,pv_pred_ridge_kw,-138.329100,-173.297079,50.460500,15.492521,34.967979,2025-10-08 00:00:00
2025-10-08,57,09:30:00,9:30-9:40,6428.320000,6677.062500,6543.170000,6738.790000,5917.179964,6153.655250,6606.510800,6240.112500,8012.025000,6077.394643,6086.387250,6942.106782,8557.650000,8044.637805,6738.790000,load_pred_prev_week_kw,6942.106782,pv_pred_ridge_kw,-310.470000,-265.044282,-248.742500,-203.316782,-45.425718,2025-10-08 00:00:00
2025-10-08,58,09:40:00,9:40-9:50,6604.303700,7069.666600,6650.156000,6528.192400,5901.582557,6140.773222,6409.930978,6558.338200,8347.341300,6292.123544,6303.796794,7261.999656,8557.650000,8259.366707,6528.192400,load_pred_prev_week_kw,7261.999656,pv_pred_ridge_kw,76.111300,-192.333056,-465.362900,-733.807256,268.444356,2025-10-08 00:00:00
2025-10-08,59,09:50:00,9:50-10:00,6603.817800,7398.351200,6588.681200,6393.280300,5890.940895,6128.023988,6276.598559,6880.517500,8493.170400,6481.502287,6490.404636,7508.795387,8557.650000,8448.745450,6393.280300,load_pred_prev_week_kw,7508.795387,pv_pred_ridge_kw,210.537500,-110.444187,-794.533400,-1115.515087,320.981687,2025-10-08 00:00:00
2025-10-08,60,10:00:00,10:00-10:10,6441.780000,7553.850000,6423.070000,6478.320000,5892.223250,6121.367450,6348.446873,7166.325000,8557.650000,6661.175357,6666.804750,7702.117001,8557.650000,8628.418520,6478.320000,load_pred_prev_week_kw,7702.117001,pv_pred_ridge_kw,-36.540000,-148.267001,-1112.070000,-1223.797001,111.727001,2025-10-08 00:00:00
2025-10-08,61,10:10:00,10:10-10:20,6455.269300,7573.500100,6589.199500,6447.741000,5891.577534,6121.922152,6327.905912,7323.480200,8686.395900,6843.004485,6849.926307,7846.463081,8540.289000,7939.186236,6447.741000,load_pred_prev_week_kw,7846.463081,pv_pred_ridge_kw,7.528300,-272.962981,-1118.230800,-1398.722081,280.491281,2025-10-08 00:00:00
2025-10-08,62,10:20:00,10:20-10:30,6484.950600,7680.103200,6637.912800,6346.452800,5884.093370,6121.260958,6233.059513,7535.643600,8740.981900,7001.254234,7001.848922,7992.937060,8540.289000,8097.435985,6346.452800,load_pred_prev_week_kw,7992.937060,pv_pred_ridge_kw,138.497800,-312.833860,-1195.152600,-1646.484260,451.331660,2025-10-08 00:00:00
2025-10-08,63,10:30:00,10:30-10:40,6435.480000,7916.775000,6442.850000,6270.880000,5870.873214,6112.158900,6149.352185,7760.662500,8813.475000,7139.099063,7125.617063,8153.730975,8540.289000,8235.280814,6270.880000,load_pred_prev_week_kw,8153.730975,pv_pred_ridge_kw,164.600000,-236.955975,-1481.295000,-1882.850975,401.555975,2025-10-08 00:00:00
2025-10-08,64,10:40:00,10:40-10:50,6401.946600,8119.869500,6343.381300,6274.545500,5856.127710,6093.467334,6146.992861,7765.632100,9137.468000,7285.037270,7263.047947,8287.064602,8540.289000,8381.219021,6274.545500,load_pred_prev_week_kw,8287.064602,pv_pred_ridge_kw,127.401100,-167.195102,-1717.922900,-2012.519102,294.596202,2025-10-08 00:00:00
2025-10-08,65,10:50:00,10:50-11:00,6460.699400,8203.111100,6340.578600,6428.583500,5842.599780,6074.150498,6294.260825,7733.783000,9327.986400,7416.271586,7392.775516,8345.959973,8540.289000,8512.453338,6428.583500,load_pred_prev_week_kw,8345.959973,pv_pred_ridge_kw,32.115900,-142.848873,-1742.411700,-1917.376473,174.964773,2025-10-08 00:00:00
2025-10-08,66,11:00:00,11:00-11:10,6490.530000,8204.587500,6375.070000,6570.190000,5837.120964,6066.933250,6431.721832,7830.337500,9439.462500,7517.491205,7497.574687,8447.406056,8540.289000,8613.672956,6570.190000,load_pred_prev_week_kw,8447.406056,pv_pred_ridge_kw,-79.660000,-242.818556,-1714.057500,-1877.216056,163.158556,2025-10-08 00:00:00
2025-10-08,67,11:10:00,11:10-11:20,6325.222600,8266.752100,6422.604400,6435.300400,5842.744928,6076.104878,6304.784516,8069.587200,9875.670900,7595.467691,7582.472537,8759.875785,8209.970100,8090.627584,6435.300400,load_pred_prev_week_kw,8759.875785,pv_pred_ridge_kw,-110.077800,-493.123685,-1941.529500,-2324.575385,383.045885,2025-10-08 00:00:00
