date,interval_index,source_time_label,output_interval_label,interval_end_timestamp,load_actual_kw,pv_actual_kw,price_actual,price_static,forecast_issue_time,forecast_lead_h,pv_forecast_kw
2025-09-23,48,08:00:00,8:00-8:10,2025-09-23 08:00:00,6701.060000,3753.112500,1.184900,1.161700,2025-09-23,8,3790.552300
2025-09-23,49,08:10:00,8:10-8:20,2025-09-23 08:10:00,6664.986900,4119.624900,1.192100,1.168300,2025-09-23,9,5672.638500
2025-09-23,50,08:20:00,8:20-8:30,2025-09-23 08:20:00,6469.702800,4427.904900,1.118400,1.095600,2025-09-23,9,5672.638500
2025-09-23,51,08:30:00,8:30-8:40,2025-09-23 08:30:00,6635.970000,4698.637500,1.122700,1.084900,2025-09-23,9,5672.638500
2025-09-23,52,08:40:00,8:40-8:50,2025-09-23 08:40:00,6600.081500,4997.093000,1.096200,1.061000,2025-09-23,9,5672.638500
2025-09-23,53,08:50:00,8:50-9:00,2025-09-23 08:50:00,6462.423300,5400.321400,1.017400,1.043000,2025-09-23,9,5672.638500
2025-09-23,54,09:00:00,9:00-9:10,2025-09-23 09:00:00,6427.570000,5807.850000,0.951600,1.036000,2025-09-23,9,5672.638500
2025-09-23,55,09:10:00,9:10-9:20,2025-09-23 09:10:00,6551.734300,6020.551100,0.981700,1.014700,2025-09-23,10,6695.125000
2025-09-23,56,09:20:00,9:20-9:30,2025-09-23 09:20:00,6611.829700,6159.467300,1.017100,0.992200,2025-09-23,10,6695.125000
2025-09-23,57,09:30:00,9:30-9:40,2025-09-23 09:30:00,6584.420000,6306.262500,1.007200,0.970000,2025-09-23,10,6695.125000
2025-09-23,58,09:40:00,9:40-9:50,2025-09-23 09:40:00,6627.889300,6423.405300,0.983900,0.942200,2025-09-23,10,6695.125000
2025-09-23,59,09:50:00,9:50-10:00,2025-09-23 09:50:00,6567.175600,6483.305000,0.972500,0.956900,2025-09-23,10,6695.125000
2025-09-23,60,10:00:00,10:00-10:10,2025-09-23 10:00:00,6455.960000,6487.762500,0.978400,0.997700,2025-09-23,10,6695.125000
2025-09-23,61,10:10:00,10:10-10:20,2025-09-23 10:10:00,6527.091200,6506.757400,0.983900,0.991900,2025-09-23,11,7039.702800
2025-09-23,62,10:20:00,10:20-10:30,2025-09-23 10:20:00,6488.449900,6763.931300,0.951300,0.958800,2025-09-23,11,7039.702800
2025-09-23,63,10:30:00,10:30-10:40,2025-09-23 10:30:00,6336.110000,7139.700000,0.907300,0.954900,2025-09-23,11,7039.702800
2025-09-23,64,10:40:00,10:40-10:50,2025-09-23 10:40:00,6376.943200,7257.677500,0.898100,0.983900,2025-09-23,11,7039.702800
2025-09-23,65,10:50:00,10:50-11:00,2025-09-23 10:50:00,6473.694700,7240.573100,0.778100,0.799000,2025-09-23,11,7039.702800
2025-09-23,66,11:00:00,11:00-11:10,2025-09-23 11:00:00,6470.560000,7359.675000,0.563900,0.502500,2025-09-23,11,7039.702800
2025-09-23,67,11:10:00,11:10-11:20,2025-09-23 11:10:00,6357.134600,7784.784900,0.440900,0.466200,2025-09-23,12,8741.678900
2025-09-23,68,11:20:00,11:20-11:30,2025-09-23 11:20:00,6310.697500,8209.688600,0.425200,0.500700,2025-09-23,12,8741.678900
2025-09-23,69,11:30:00,11:30-11:40,2025-09-23 11:30:00,6431.520000,8399.737500,0.469600,0.482700,2025-09-23,12,8741.678900
2025-09-23,70,11:40:00,11:40-11:50,2025-09-23 11:40:00,6604.035700,8379.679000,0.504800,0.478500,2025-09-23,12,8741.678900
2025-09-23,71,11:50:00,11:50-12:00,2025-09-23 11:50:00,6371.552200,8435.410900,0.454600,0.466200,2025-09-23,12,8741.678900
2025-09-23,72,12:00:00,12:00-12:10,2025-09-23 12:00:00,5893.690000,8613.562500,0.361300,0.443200,2025-09-23,12,8741.678900
2025-09-23,73,12:10:00,12:10-12:20,2025-09-23 12:10:00,5815.559300,8690.391500,0.348100,0.441100,2025-09-23,13,7807.789400
2025-09-23,74,12:20:00,12:20-12:30,2025-09-23 12:20:00,5929.845200,8581.269400,0.385900,0.455100,2025-09-23,13,7807.789400
2025-09-23,75,12:30:00,12:30-12:40,2025-09-23 12:30:00,5958.430000,8484.487500,0.387000,0.446300,2025-09-23,13,7807.789400
2025-09-23,76,12:40:00,12:40-12:50,2025-09-23 12:40:00,5882.554600,8645.329700,0.327100,0.411300,2025-09-23,13,7807.789400
2025-09-23,77,12:50:00,12:50-13:00,2025-09-23 12:50:00,6091.591200,8546.664000,0.493600,0.568200,2025-09-23,13,7807.789400
2025-09-23,78,13:00:00,13:00-13:10,2025-09-23 13:00:00,6408.530000,8135.137500,0.821300,0.827900,2025-09-23,13,7807.789400
2025-09-23,79,13:10:00,13:10-13:20,2025-09-23 13:10:00,6253.483300,7884.948800,0.928500,0.863600,2025-09-23,14,6799.915000
2025-09-23,80,13:20:00,13:20-13:30,2025-09-23 13:20:00,6080.425100,7754.098800,0.885400,0.841600,2025-09-23,14,6799.915000
2025-09-23,81,13:30:00,13:30-13:40,2025-09-23 13:30:00,6115.630000,7607.287500,0.837700,0.861800,2025-09-23,14,6799.915000
2025-09-23,82,13:40:00,13:40-13:50,2025-09-23 13:40:00,6161.941400,7394.558500,0.857400,0.862300,2025-09-23,14,6799.915000
2025-09-23,83,13:50:00,13:50-14:00,2025-09-23 13:50:00,6291.849800,7228.176900,0.894800,0.902600,2025-09-23,14,6799.915000
2025-09-23,84,14:00:00,14:00-14:10,2025-09-23 14:00:00,6409.530000,7094.962500,0.918800,0.975400,2025-09-23,14,6799.915000
2025-09-23,85,14:10:00,14:10-14:20,2025-09-23 14:10:00,6298.660500,6838.016800,0.942200,1.000200,2025-09-23,15,4338.970800
2025-09-23,86,14:20:00,14:20-14:30,2025-09-23 14:20:00,6212.825900,6393.464700,0.963800,0.997800,2025-09-23,15,4338.970800
2025-09-23,87,14:30:00,14:30-14:40,2025-09-23 14:30:00,6236.600000,5854.050000,1.014300,1.027100,2025-09-23,15,4338.970800
2025-09-23,88,14:40:00,14:40-14:50,2025-09-23 14:40:00,6217.127400,5393.414600,1.099000,1.090600,2025-09-23,15,4338.970800
2025-09-23,89,14:50:00,14:50-15:00,2025-09-23 14:50:00,6206.287600,4990.800900,0.991300,0.937600,2025-09-23,15,4338.970800
2025-09-23,90,15:00:00,15:00-15:10,2025-09-23 15:00:00,6262.680000,4761.637500,0.770800,0.669400,2025-09-23,15,4338.970800
2025-09-23,91,15:10:00,15:10-15:20,2025-09-23 15:10:00,6377.385100,4842.082000,0.757500,0.660000,2025-09-23,16,3204.058900
2025-09-23,92,15:20:00,15:20-15:30,2025-09-23 15:20:00,6461.001700,4734.296500,0.784600,0.721700,2025-09-23,16,3204.058900
2025-09-23,93,15:30:00,15:30-15:40,2025-09-23 15:30:00,6382.450000,4417.237500,0.754800,0.730800,2025-09-23,16,3204.058900
2025-09-23,94,15:40:00,15:40-15:50,2025-09-23 15:40:00,6120.197600,4306.354000,0.753600,0.753400,2025-09-23,16,3204.058900
2025-09-23,95,15:50:00,15:50-16:00,2025-09-23 15:50:00,6153.629700,4035.934600,0.814800,0.782300,2025-09-23,16,3204.058900
2025-09-23,96,16:00:00,16:00-16:10,2025-09-23 16:00:00,6505.170000,3543.675000,0.897800,0.805500,2025-09-23,16,3204.058900
2025-09-23,97,16:10:00,16:10-16:20,2025-09-23 16:10:00,6704.971200,3168.375300,0.932500,0.827100,2025-09-23,17,1288.189500
2025-09-23,98,16:20:00,16:20-16:30,2025-09-23 16:20:00,6651.384100,2836.502200,0.963700,0.851900,2025-09-23,17,1288.189500
2025-09-23,99,16:30:00,16:30-16:40,2025-09-23 16:30:00,6512.950000,2503.537500,0.992700,0.879100,2025-09-23,17,1288.189500
2025-09-23,100,16:40:00,16:40-16:50,2025-09-23 16:40:00,6516.755300,2218.670100,0.973500,0.902400,2025-09-23,17,1288.189500
2025-09-23,101,16:50:00,16:50-17:00,2025-09-23 16:50:00,6452.528600,1863.592500,0.961300,0.916300,2025-09-23,17,1288.189500
2025-09-23,102,17:00:00,17:00-17:10,2025-09-23 17:00:00,6349.710000,1465.387500,1.010400,0.926400,2025-09-23,17,1288.189500
2025-09-23,103,17:10:00,17:10-17:20,2025-09-23 17:10:00,6441.273100,1178.751200,1.113200,0.946200,2025-09-23,18,0.000000
2025-09-23,104,17:20:00,17:20-17:30,2025-09-23 17:20:00,6397.935100,917.915400,1.130100,0.974200,2025-09-23,18,0.000000
2025-09-23,105,17:30:00,17:30-17:40,2025-09-23 17:30:00,6368.490000,630.187500,1.078700,0.986200,2025-09-23,18,0.000000
2025-09-23,106,17:40:00,17:40-17:50,2025-09-23 17:40:00,6667.634000,356.458000,1.114300,0.976000,2025-09-23,18,0.000000
2025-09-23,107,17:50:00,17:50-18:00,2025-09-23 17:50:00,5886.435800,131.443900,1.189900,1.074200,2025-09-23,18,0.000000
2025-09-23,108,18:00:00,18:00-18:10,2025-09-23 18:00:00,4515.870000,0.000000,1.260000,1.231300,2025-09-23,18,0.000000
2025-09-23,109,18:10:00,18:10-18:20,2025-09-23 18:10:00,4585.979100,0.000000,1.327300,1.256100,2025-09-23,19,0.000000
2025-09-23,110,18:20:00,18:20-18:30,2025-09-23 18:20:00,4985.787000,4.423400,1.373900,1.244700,2025-09-23,19,0.000000
2025-09-23,111,18:30:00,18:30-18:40,2025-09-23 18:30:00,5006.500000,0.000000,1.386300,1.254500,2025-09-23,19,0.000000
2025-09-23,112,18:40:00,18:40-18:50,2025-09-23 18:40:00,5016.957900,0.000000,1.361700,1.252200,2025-09-23,19,0.000000
2025-09-23,113,18:50:00,18:50-19:00,2025-09-23 18:50:00,4862.505800,0.317600,1.298900,1.288100,2025-09-23,19,0.000000
2025-09-23,114,19:00:00,19:00-19:10,2025-09-23 19:00:00,4664.560000,0.000000,1.242000,1.346600,2025-09-23,19,0.000000
2025-09-23,115,19:10:00,19:10-19:20,2025-09-23 19:10:00,4794.593300,0.000000,1.257900,1.352300,2025-09-23,20,0.000000
2025-09-23,116,19:20:00,19:20-19:30,2025-09-23 19:20:00,4953.598000,0.022800,1.320900,1.344500,2025-09-23,20,0.000000
2025-09-23,117,19:30:00,19:30-19:40,2025-09-23 19:30:00,4906.900000,0.000000,1.365800,1.348300,2025-09-23,20,0.000000
2025-09-23,118,19:40:00,19:40-19:50,2025-09-23 19:40:00,4721.018100,0.000000,1.342500,1.349000,2025-09-23,20,0.000000
2025-09-23,119,19:50:00,19:50-20:00,2025-09-23 19:50:00,4705.315000,0.001600,1.321300,1.347300,2025-09-23,20,0.000000
2025-09-23,120,20:00:00,20:00-20:10,2025-09-23 20:00:00,4871.470000,0.000000,1.311500,1.348200,2025-09-23,20,0.000000
2025-09-23,121,20:10:00,20:10-20:20,2025-09-23 20:10:00,4963.068700,0.000000,1.268700,1.351300,2025-09-23,21,0.000000
2025-09-23,122,20:20:00,20:20-20:30,2025-09-23 20:20:00,5061.406200,0.000000,1.295100,1.340000,2025-09-23,21,0.000000
2025-09-23,123,20:30:00,20:30-20:40,2025-09-23 20:30:00,5038.250000,0.000000,1.382900,1.348900,2025-09-23,21,0.000000
2025-09-23,124,20:40:00,20:40-20:50,2025-09-23 20:40:00,4709.371700,0.000000,1.386600,1.395200,2025-09-23,21,0.000000
2025-09-23,125,20:50:00,20:50-21:00,2025-09-23 20:50:00,4809.970800,0.000000,1.212500,1.222600,2025-09-23,21,0.000000
2025-09-23,126,21:00:00,21:00-21:10,2025-09-23 21:00:00,5215.300000,0.000000,0.988400,0.933200,2025-09-23,21,0.000000
2025-09-23,127,21:10:00,21:10-21:20,2025-09-23 21:10:00,5055.146300,0.000000,0.954900,0.906800,2025-09-23,22,0.000000
2025-09-23,128,21:20:00,21:20-21:30,2025-09-23 21:20:00,4827.571100,0.000000,0.982800,0.937100,2025-09-23,22,0.000000
2025-09-23,129,21:30:00,21:30-21:40,2025-09-23 21:30:00,4880.290000,0.000000,1.005900,0.937100,2025-09-23,22,0.000000
2025-09-23,130,21:40:00,21:40-21:50,2025-09-23 21:40:00,4979.214800,0.000000,1.044900,0.987100,2025-09-23,22,0.000000
2025-09-23,131,21:50:00,21:50-22:00,2025-09-23 21:50:00,4609.119000,0.000000,0.853800,0.776400,2025-09-23,22,0.000000
2025-09-23,132,22:00:00,22:00-22:10,2025-09-23 22:00:00,3835.460000,0.000000,0.515400,0.420900,2025-09-23,22,0.000000
2025-09-23,133,22:10:00,22:10-22:20,2025-09-23 22:10:00,3320.649400,0.000000,0.399700,0.385900,2025-09-23,23,0.000000
2025-09-23,134,22:20:00,22:20-22:30,2025-09-23 22:20:00,3496.071400,0.000000,0.442100,0.436800,2025-09-23,23,0.000000
2025-09-23,135,22:30:00,22:30-22:40,2025-09-23 22:30:00,3883.240000,0.000000,0.483900,0.419800,2025-09-23,23,0.000000
2025-09-23,136,22:40:00,22:40-22:50,2025-09-23 22:40:00,3580.199100,0.000000,0.439600,0.418600,2025-09-23,23,0.000000
2025-09-23,137,22:50:00,22:50-23:00,2025-09-23 22:50:00,3332.113700,0.000000,0.429200,0.424100,2025-09-23,23,0.000000
2025-09-23,138,23:00:00,23:00-23:10,2025-09-23 23:00:00,3416.100000,0.000000,0.460800,0.423700,2025-09-23,23,0.000000
2025-09-23,139,23:10:00,23:10-23:20,2025-09-23 23:10:00,3387.935200,0.000000,0.427900,0.424800,2025-09-23,24,0.000000
2025-09-23,140,23:20:00,23:20-23:30,2025-09-23 23:20:00,3459.009400,0.000000,0.412400,0.424000,2025-09-23,24,0.000000
2025-09-23,141,23:30:00,23:30-23:40,2025-09-23 23:30:00,3661.950000,0.000000,0.435500,0.422000,2025-09-23,24,0.000000
2025-09-23,142,23:40:00,23:40-23:50,2025-09-23 23:40:00,3702.403800,0.000000,0.431200,0.424000,2025-09-23,24,0.000000
2025-09-23,143,23:50:00,23:50-0:00+1,2025-09-23 23:50:00,3409.788500,0.000000,0.420400,0.427100,2025-09-23,24,0.000000
2025-09-23,144,00:00+1,0:00-0:10+1,2025-09-24 00:00:00,3147.610000,0.000000,0.425900,0.427600,2025-09-23,24,0.000000
2025-09-24,1,00:10:00,0:10-0:20,2025-09-24 00:10:00,3465.034200,0.000000,0.442900,0.424800,2025-09-24,1,0.000000
2025-09-24,2,00:20:00,0:20-0:30,2025-09-24 00:20:00,3687.736500,0.000000,0.441400,0.424500,2025-09-24,1,0.000000
2025-09-24,3,00:30:00,0:30-0:40,2025-09-24 00:30:00,3534.340000,0.000000,0.425100,0.426900,2025-09-24,1,0.000000
2025-09-24,4,00:40:00,0:40-0:50,2025-09-24 00:40:00,3383.092400,0.000000,0.424400,0.427200,2025-09-24,1,0.000000
2025-09-24,5,00:50:00,0:50-1:00,2025-09-24 00:50:00,3422.758000,0.000000,0.419300,0.427100,2025-09-24,1,0.000000
2025-09-24,6,01:00:00,1:00-1:10,2025-09-24 01:00:00,3542.360000,0.000000,0.398300,0.428500,2025-09-24,1,0.000000
2025-09-24,7,01:10:00,1:10-1:20,2025-09-24 01:10:00,3504.663000,0.000000,0.376300,0.431100,2025-09-24,2,0.000000
2025-09-24,8,01:20:00,1:20-1:30,2025-09-24 01:20:00,3532.784800,0.000000,0.386100,0.430200,2025-09-24,2,0.000000
2025-09-24,9,01:30:00,1:30-1:40,2025-09-24 01:30:00,3668.810000,0.000000,0.422300,0.427900,2025-09-24,2,0.000000
2025-09-24,10,01:40:00,1:40-1:50,2025-09-24 01:40:00,3688.672900,0.000000,0.445500,0.431200,2025-09-24,2,0.000000
2025-09-24,11,01:50:00,1:50-2:00,2025-09-24 01:50:00,3511.498400,0.000000,0.451100,0.433300,2025-09-24,2,0.000000
2025-09-24,12,02:00:00,2:00-2:10,2025-09-24 02:00:00,3381.130000,0.000000,0.458300,0.431100,2025-09-24,2,0.000000
2025-09-24,13,02:10:00,2:10-2:20,2025-09-24 02:10:00,3626.525600,0.000000,0.487900,0.429300,2025-09-24,3,0.000000
2025-09-24,14,02:20:00,2:20-2:30,2025-09-24 02:20:00,3793.985100,0.000000,0.510400,0.432400,2025-09-24,3,0.000000
2025-09-24,15,02:30:00,2:30-2:40,2025-09-24 02:30:00,3673.080000,0.000000,0.491800,0.436700,2025-09-24,3,0.000000
2025-09-24,16,02:40:00,2:40-2:50,2025-09-24 02:40:00,3500.903200,0.000000,0.432000,0.434800,2025-09-24,3,0.000000
2025-09-24,17,02:50:00,2:50-3:00,2025-09-24 02:50:00,3523.492800,0.000000,0.427500,0.433500,2025-09-24,3,0.000000
2025-09-24,18,03:00:00,3:00-3:10,2025-09-24 03:00:00,3692.200000,0.000000,0.470800,0.435700,2025-09-24,3,0.000000
2025-09-24,19,03:10:00,3:10-3:20,2025-09-24 03:10:00,3740.503900,0.000000,0.460100,0.437400,2025-09-24,4,0.000000
2025-09-24,20,03:20:00,3:20-3:30,2025-09-24 03:20:00,3700.561800,0.000000,0.424500,0.437100,2025-09-24,4,0.000000
2025-09-24,21,03:30:00,3:30-3:40,2025-09-24 03:30:00,3725.810000,0.000000,0.402300,0.435600,2025-09-24,4,0.000000
2025-09-24,22,03:40:00,3:40-3:50,2025-09-24 03:40:00,3881.937100,0.000000,0.402300,0.435300,2025-09-24,4,0.000000
2025-09-24,23,03:50:00,3:50-4:00,2025-09-24 03:50:00,3740.737500,0.000000,0.414000,0.436000,2025-09-24,4,0.000000
2025-09-24,24,04:00:00,4:00-4:10,2025-09-24 04:00:00,3448.390000,0.000000,0.424300,0.437800,2025-09-24,4,0.000000
2025-09-24,25,04:10:00,4:10-4:20,2025-09-24 04:10:00,3585.867400,0.001800,0.424100,0.440100,2025-09-24,5,0.000000
2025-09-24,26,04:20:00,4:20-4:30,2025-09-24 04:20:00,3704.363600,0.000000,0.413500,0.438900,2025-09-24,5,0.000000
2025-09-24,27,04:30:00,4:30-4:40,2025-09-24 04:30:00,3644.650000,0.000000,0.418700,0.436400,2025-09-24,5,0.000000
2025-09-24,28,04:40:00,4:40-4:50,2025-09-24 04:40:00,3701.221600,0.024600,0.464100,0.439300,2025-09-24,5,0.000000
2025-09-24,29,04:50:00,4:50-5:00,2025-09-24 04:50:00,3769.190700,0.000000,0.476400,0.442200,2025-09-24,5,0.000000
2025-09-24,30,05:00:00,5:00-5:10,2025-09-24 05:00:00,3740.280000,0.000000,0.446600,0.439500,2025-09-24,5,0.000000
2025-09-24,31,05:10:00,5:10-5:20,2025-09-24 05:10:00,3663.264400,0.342400,0.441700,0.433300,2025-09-24,6,0.000000
2025-09-24,32,05:20:00,5:20-5:30,2025-09-24 05:20:00,3781.959700,0.000000,0.472600,0.443900,2025-09-24,6,0.000000
2025-09-24,33,05:30:00,5:30-5:40,2025-09-24 05:30:00,3865.390000,0.000000,0.463100,0.430100,2025-09-24,6,0.000000
2025-09-24,34,05:40:00,5:40-5:50,2025-09-24 05:40:00,3536.441700,4.768900,0.370100,0.371300,2025-09-24,6,0.000000
2025-09-24,35,05:50:00,5:50-6:00,2025-09-24 05:50:00,3855.999000,0.000000,0.547400,0.570800,2025-09-24,6,0.000000
2025-09-24,36,06:00:00,6:00-6:10,2025-09-24 06:00:00,4722.490000,0.000000,0.907800,0.909900,2025-09-24,6,0.000000
2025-09-24,37,06:10:00,6:10-6:20,2025-09-24 06:10:00,4914.523800,138.710700,0.978800,0.936800,2025-09-24,7,1459.098000
2025-09-24,38,06:20:00,6:20-6:30,2025-09-24 06:20:00,4823.845400,361.113500,0.903600,0.875800,2025-09-24,7,1459.098000
2025-09-24,39,06:30:00,6:30-6:40,2025-09-24 06:30:00,4844.250000,620.100000,0.867900,0.875900,2025-09-24,7,1459.098000
2025-09-24,40,06:40:00,6:40-6:50,2025-09-24 06:40:00,4935.812000,902.035800,0.908300,0.860100,2025-09-24,7,1459.098000
2025-09-24,41,06:50:00,6:50-7:00,2025-09-24 06:50:00,4997.925700,1199.801100,0.938200,0.844200,2025-09-24,7,1459.098000
2025-09-24,42,07:00:00,7:0-7:10,2025-09-24 07:00:00,4967.590000,1517.512500,0.908200,0.833400,2025-09-24,7,1459.098000
2025-09-24,43,07:10:00,7:10-7:20,2025-09-24 07:10:00,4866.551000,1854.400900,0.845100,0.809200,2025-09-24,8,3271.153000
2025-09-24,44,07:20:00,7:20-7:30,2025-09-24 07:20:00,4849.439100,2153.402500,0.810500,0.797200,2025-09-24,8,3271.153000
2025-09-24,45,07:30:00,7:30-7:40,2025-09-24 07:30:00,4799.080000,2413.425000,0.780700,0.764400,2025-09-24,8,3271.153000
2025-09-24,46,07:40:00,7:40-7:50,2025-09-24 07:40:00,4605.794300,2687.254200,0.721100,0.689900,2025-09-24,8,3271.153000
2025-09-24,47,07:50:00,7:50-8:00,2025-09-24 07:50:00,5328.282900,2965.856700,0.905600,0.860000,2025-09-24,8,3271.153000
2025-09-24,48,08:00:00,8:00-8:10,2025-09-24 08:00:00,6510.110000,3298.687500,1.208900,1.161700,2025-09-24,8,3271.153000
2025-09-24,49,08:10:00,8:10-8:20,2025-09-24 08:10:00,6549.455000,3732.813500,1.203100,1.168300,2025-09-24,9,5343.120900
2025-09-24,50,08:20:00,8:20-8:30,2025-09-24 08:20:00,6449.342000,4023.785200,1.146300,1.095600,2025-09-24,9,5343.120900
2025-09-24,51,08:30:00,8:30-8:40,2025-09-24 08:30:00,6611.630000,4237.800000,1.164500,1.084900,2025-09-24,9,5343.120900
2025-09-24,52,08:40:00,8:40-8:50,2025-09-24 08:40:00,6434.998800,4669.096500,1.124300,1.061000,2025-09-24,9,5343.120900
2025-09-24,53,08:50:00,8:50-9:00,2025-09-24 08:50:00,6369.774200,5005.480200,1.088600,1.043000,2025-09-24,9,5343.120900
2025-09-24,54,09:00:00,9:00-9:10,2025-09-24 09:00:00,6580.660000,5206.462500,1.093200,1.036000,2025-09-24,9,5343.120900
2025-09-24,55,09:10:00,9:10-9:20,2025-09-24 09:10:00,6713.822300,5548.627000,1.090300,1.014700,2025-09-24,10,7775.543200
2025-09-24,56,09:20:00,9:20-9:30,2025-09-24 09:20:00,6603.372600,5875.273500,1.022200,0.992200,2025-09-24,10,7775.543200
2025-09-24,57,09:30:00,9:30-9:40,2025-09-24 09:30:00,6410.470000,6111.900000,0.941500,0.970000,2025-09-24,10,7775.543200
2025-09-24,58,09:40:00,9:40-9:50,2025-09-24 09:40:00,6433.678300,6384.851400,0.952800,0.942200,2025-09-24,10,7775.543200
2025-09-24,59,09:50:00,9:50-10:00,2025-09-24 09:50:00,6441.790800,6828.340000,0.928600,0.956900,2025-09-24,10,7775.543200
2025-09-24,60,10:00:00,10:00-10:10,2025-09-24 10:00:00,6435.040000,7243.162500,0.876500,0.997700,2025-09-24,10,7775.543200
2025-09-24,61,10:10:00,10:10-10:20,2025-09-24 10:10:00,6630.946700,7285.340000,0.930900,0.991900,2025-09-24,11,9573.347300
2025-09-24,62,10:20:00,10:20-10:30,2025-09-24 10:20:00,6667.533300,7347.892000,0.963200,0.958800,2025-09-24,11,9573.347300
2025-09-24,63,10:30:00,10:30-10:40,2025-09-24 10:30:00,6464.220000,7628.475000,0.922800,0.954900,2025-09-24,11,9573.347300
2025-09-24,64,10:40:00,10:40-10:50,2025-09-24 10:40:00,6330.812600,7923.536300,0.865500,0.983900,2025-09-24,11,9573.347300
2025-09-24,65,10:50:00,10:50-11:00,2025-09-24 10:50:00,6406.368600,7978.829400,0.698900,0.799000,2025-09-24,11,9573.347300
2025-09-24,66,11:00:00,11:00-11:10,2025-09-24 11:00:00,6530.610000,8010.450000,0.488500,0.502500,2025-09-24,11,9573.347300
2025-09-24,67,11:10:00,11:10-11:20,2025-09-24 11:10:00,6449.925500,8439.366900,0.430200,0.466200,2025-09-24,12,9949.251700
2025-09-24,68,11:20:00,11:20-11:30,2025-09-24 11:20:00,6521.105200,8621.042800,0.457600,0.500700,2025-09-24,12,9949.251700
2025-09-24,69,11:30:00,11:30-11:40,2025-09-24 11:30:00,6711.640000,8326.762500,0.489600,0.482700,2025-09-24,12,9949.251700
2025-09-24,70,11:40:00,11:40-11:50,2025-09-24 11:40:00,6581.169400,7982.396700,0.501000,0.478500,2025-09-24,12,9949.251700
2025-09-24,71,11:50:00,11:50-12:00,2025-09-24 11:50:00,6239.428500,7873.903300,0.482100,0.466200,2025-09-24,12,9949.251700
2025-09-24,72,12:00:00,12:00-12:10,2025-09-24 12:00:00,6004.030000,8053.275000,0.461600,0.443200,2025-09-24,12,9949.251700
2025-09-24,73,12:10:00,12:10-12:20,2025-09-24 12:10:00,6091.944200,8311.742700,0.481200,0.441100,2025-09-24,13,9763.387500
2025-09-24,74,12:20:00,12:20-12:30,2025-09-24 12:20:00,6085.340700,8192.430500,0.495900,0.455100,2025-09-24,13,9763.387500
2025-09-24,75,12:30:00,12:30-12:40,2025-09-24 12:30:00,5981.300000,7843.050000,0.467400,0.446300,2025-09-24,13,9763.387500
2025-09-24,76,12:40:00,12:40-12:50,2025-09-24 12:40:00,6162.648100,7862.021600,0.427400,0.411300,2025-09-24,13,9763.387500
2025-09-24,77,12:50:00,12:50-13:00,2025-09-24 12:50:00,6277.687600,8003.023300,0.559600,0.568200,2025-09-24,13,9763.387500
2025-09-24,78,13:00:00,13:00-13:10,2025-09-24 13:00:00,6234.520000,8039.325000,0.787600,0.827900,2025-09-24,13,9763.387500
2025-09-24,79,13:10:00,13:10-13:20,2025-09-24 13:10:00,6282.718300,7979.182200,0.833900,0.863600,2025-09-24,14,7955.175000
2025-09-24,80,13:20:00,13:20-13:30,2025-09-24 13:20:00,6250.065300,7825.037000,0.802300,0.841600,2025-09-24,14,7955.175000
2025-09-24,81,13:30:00,13:30-13:40,2025-09-24 13:30:00,6110.760000,7724.625000,0.808100,0.861800,2025-09-24,14,7955.175000
2025-09-24,82,13:40:00,13:40-13:50,2025-09-24 13:40:00,6046.682000,7829.926200,0.853300,0.862300,2025-09-24,14,7955.175000
2025-09-24,83,13:50:00,13:50-14:00,2025-09-24 13:50:00,6044.827900,7733.208700,0.837700,0.902600,2025-09-24,14,7955.175000
2025-09-24,84,14:00:00,14:00-14:10,2025-09-24 14:00:00,6077.520000,7357.500000,0.806300,0.975400,2025-09-24,14,7955.175000
2025-09-24,85,14:10:00,14:10-14:20,2025-09-24 14:10:00,6134.060900,7022.265200,0.896200,1.000200,2025-09-24,15,6115.875000
2025-09-24,86,14:20:00,14:20-14:30,2025-09-24 14:20:00,6129.480700,6745.564500,0.945300,0.997800,2025-09-24,15,6115.875000
2025-09-24,87,14:30:00,14:30-14:40,2025-09-24 14:30:00,6079.950000,6514.012500,0.931000,1.027100,2025-09-24,15,6115.875000
2025-09-24,88,14:40:00,14:40-14:50,2025-09-24 14:40:00,6081.834200,6336.726700,0.965200,1.090600,2025-09-24,15,6115.875000
2025-09-24,89,14:50:00,14:50-15:00,2025-09-24 14:50:00,6078.300300,6119.221000,0.852100,0.937600,2025-09-24,15,6115.875000
2025-09-24,90,15:00:00,15:00-15:10,2025-09-24 15:00:00,6120.240000,5803.537500,0.658100,0.669400,2025-09-24,15,6115.875000
2025-09-24,91,15:10:00,15:10-15:20,2025-09-24 15:10:00,6317.920200,5411.717900,0.676500,0.660000,2025-09-24,16,4153.837500
2025-09-24,92,15:20:00,15:20-15:30,2025-09-24 15:20:00,6437.944000,5030.381700,0.749200,0.721700,2025-09-24,16,4153.837500
2025-09-24,93,15:30:00,15:30-15:40,2025-09-24 15:30:00,6346.160000,4680.937500,0.756800,0.730800,2025-09-24,16,4153.837500
2025-09-24,94,15:40:00,15:40-15:50,2025-09-24 15:40:00,6170.229000,4333.987800,0.749700,0.753400,2025-09-24,16,4153.837500
2025-09-24,95,15:50:00,15:50-16:00,2025-09-24 15:50:00,6308.096500,4072.722100,0.825200,0.782300,2025-09-24,16,4153.837500
